country,city,year,pollutant,avg_value,median_value,p95_value,measurements,max_value,min_value
TR,Sinop,2018,no2,21.0,21.0,38.1,2,40.0,2.0
TR,Sinop,2018,o3,77.0,77.0,77.0,1,77.0,77.0
TR,Sinop,2018,pm10,50.5,50.5,75.25,2,78.0,23.0
TR,Sinop,2018,so2,7.0,7.0,7.0,1,7.0,7.0
TR,Sivas,2018,co,1893.0,1893.0,1893.0,1,1893.0,1893.0
TR,Sivas,2018,no2,64.66666666666667,57.0,80.39999999999999,3,83.0,54.0
TR,Sivas,2018,o3,6.0,6.0,6.0,1,6.0,6.0
TR,Sivas,2018,pm10,119.33333333333333,127.0,128.8,3,129.0,102.0
TR,Sivas,2018,so2,9.5,9.5,11.75,2,12.0,7.0
TR,Tekirdağ,2018,co,2106.5,2106.5,2748.65,2,2820.0,1393.0
TR,Tekirdağ,2018,no2,12.0,12.0,21.9,2,23.0,1.0
TR,Tekirdağ,2018,pm10,33.0,33.0,33.9,2,34.0,32.0
TR,Tekirdağ,2018,so2,5.0,5.0,6.8,2,7.0,3.0
TR,Tokat,2018,co,614.0,614.0,614.0,1,614.0,614.0
TR,Tokat,2018,no2,20.666666666666668,23.0,28.4,3,29.0,10.0
TR,Tokat,2018,o3,17.0,17.0,17.0,1,17.0,17.0
TR,Tokat,2018,pm10,55.0,58.0,70.6,3,72.0,35.0
TR,Tokat,2018,so2,5.0,5.0,5.9,3,6.0,4.0
TR,Trabzon,2018,co,664.6666666666666,838.0,883.0,3,888.0,268.0
TR,Trabzon,2018,no2,33.666666666666664,35.0,44.9,3,46.0,20.0
TR,Trabzon,2018,o3,11.0,11.0,11.0,1,11.0,11.0
TR,Trabzon,2018,pm10,38.333333333333336,32.0,57.199999999999996,3,60.0,23.0
TR,Trabzon,2018,so2,4.5,4.5,4.95,2,5.0,4.0
TR,Yalova,2018,no2,9.0,9.0,12.6,2,13.0,5.0
TR,Yalova,2018,o3,62.0,62.0,64.7,2,65.0,59.0
TR,Yalova,2018,pm10,19.0,19.0,19.0,1,19.0,19.0
TR,Yalova,2018,so2,1.0,1.0,1.0,2,1.0,1.0
TR,Yozgat,2018,co,-335582.0,-335582.0,-335582.0,1,-335582.0,-335582.0
TR,Yozgat,2018,no2,35.0,35.0,35.0,1,35.0,35.0
TR,Yozgat,2018,o3,26.09,26.09,26.09,1,26.09,26.09
TR,Yozgat,2018,pm10,26.0,26.0,26.0,1,26.0,26.0
TR,Zonguldak,2018,co,4259.75,534.0,13694.299999999996,4,15989.0,-18.0
TR,Zonguldak,2018,no2,8.25,7.5,17.25,4,18.0,0.0
TR,Zonguldak,2018,o3,35.5,34.5,59.05,4,61.0,12.0
TR,Zonguldak,2018,pm10,19.75,13.5,48.24999999999999,4,52.0,0.0
TR,Zonguldak,2018,so2,22.0,5.5,69.19999999999997,4,80.0,-3.0
TR,Çanakkale,2018,co,143.0,143.0,143.0,1,143.0,143.0
TR,Çanakkale,2018,no2,4.666666666666667,6.0,6.9,3,7.0,1.0
TR,Çanakkale,2018,o3,52.0,67.0,70.6,3,71.0,18.0
TR,Çanakkale,2018,pm10,32.0,32.0,41.0,2,42.0,22.0
TR,Çanakkale,2018,so2,2.3333333333333335,2.0,5.6,3,6.0,-1.0
TR,Çorum,2018,co,597.0,597.0,597.0,1,597.0,597.0
TR,Çorum,2018,no2,44.5,44.5,51.25,2,52.0,37.0
TR,Çorum,2018,o3,9.0,9.0,9.0,1,9.0,9.0
TR,Çorum,2018,pm10,78.0,78.0,84.3,2,85.0,71.0
TR,Çorum,2018,so2,6.0,6.0,6.0,1,6.0,6.0
TR,İstanbul,2017,pm10,0.0,0.0,0.0,1,0.0,0.0
TR,İstanbul,2018,co,773.0723529411764,399.0,1999.9999999999995,17,2404.0,0.0
TR,İstanbul,2018,no2,26.0,21.0,65.95,22,83.0,-1.0
TR,İstanbul,2018,o3,53.912,36.5,100.05000000000014,20,291.0,0.0
TR,İstanbul,2018,pm10,42.16,36.0,96.39999999999986,25,128.0,11.0
TR,İstanbul,2018,so2,8.368421052631579,4.0,29.499999999999947,19,52.0,0.0
TR,İzmir,2017,co,0.0,0.0,0.0,1,0.0,0.0
TR,İzmir,2017,no2,27.0,27.0,27.0,1,27.0,27.0
TR,İzmir,2018,co,314.5,314.5,484.15,2,503.0,126.0
TR,İzmir,2018,no2,4.0,4.0,5.8,2,6.0,2.0
TR,İzmir,2018,pm10,24.8,29.0,34.6,5,35.0,10.0
TR,İzmir,2018,so2,17.8,11.0,35.199999999999996,5,40.0,11.0
TW,Central,2019,co,0.5771428571428572,0.56,0.7479999999999999,7,0.79,0.41
TW,Central,2019,no2,0.014,0.014,0.0177,7,0.018,0.009
TW,Central,2019,o3,0.029142857142857144,0.028,0.05109999999999999,7,0.055,0.011
TW,Central,2019,pm10,65.14285714285714,59.0,111.99999999999997,7,124.0,24.0
TW,Central,2019,pm25,38.0,34.0,64.6,7,67.0,14.0
TW,Central,2019,so2,0.0023285714285714285,0.0026,0.00314,7,0.0032,0.0007
TW,Chu-Miao,2019,co,0.496,0.45,0.692,5,0.75,0.37
TW,Chu-Miao,2019,no2,0.0164,0.015,0.0258,5,0.028,0.011
TW,Chu-Miao,2019,o3,0.0274,0.027,0.0372,5,0.038,0.019
TW,Chu-Miao,2019,pm10,45.6,38.0,80.0,5,85.0,21.0
TW,Chu-Miao,2019,pm25,24.2,20.0,40.6,5,42.0,10.0
TW,Chu-Miao,2019,so2,0.0019,0.002,0.0025199999999999997,5,0.0026,0.0011
TW,Hua-Tung,2019,co,0.315,0.315,0.3465,2,0.35,0.28
TW,Hua-Tung,2019,no2,0.00935,0.00935,0.014434999999999998,2,0.015,0.0037
TW,Hua-Tung,2019,o3,0.0235,0.0235,0.02575,2,0.026,0.021
TW,Hua-Tung,2019,pm10,19.5,19.5,25.349999999999998,2,26.0,13.0
TW,Hua-Tung,2019,pm25,9.5,9.5,10.85,2,11.0,8.0
TW,Hua-Tung,2019,so2,0.00135,0.00135,0.001575,2,0.0016,0.0011
TW,KaoPing,2019,co,0.4533333333333333,0.475,0.598,12,0.62,0.14
TW,KaoPing,2019,no2,0.01195,0.014,0.016799999999999995,12,0.019,0.0016
TW,KaoPing,2019,o3,0.043416666666666666,0.042,0.054799999999999995,12,0.057,0.035
TW,KaoPing,2019,pm10,51.0,50.0,71.05,12,76.0,14.0
TW,KaoPing,2019,pm25,23.916666666666668,24.0,41.699999999999996,12,45.0,5.0
TW,KaoPing,2019,so2,0.002725,0.0027,0.0048299999999999975,12,0.0067,0.0011
TW,North,2019,co,0.4052631578947368,0.35,0.8629999999999989,19,1.34,0.19
TW,North,2019,no2,0.014652631578947367,0.013,0.0331,19,0.034,0.002
TW,North,2019,o3,0.03977777777777777,0.0395,0.05189999999999999,18,0.057,0.02
TW,North,2019,pm10,19.263157894736842,20.0,26.89999999999998,19,35.0,9.0
TW,North,2019,pm25,8.947368421052632,8.0,18.0,19,18.0,2.0
TW,North,2019,so2,0.0015526315789473684,0.0016,0.002829999999999999,19,0.0031,-0.0003
TW,Taiwan,2019,co,0.415,0.415,0.4195,2,0.42,0.41
TW,Taiwan,2019,no2,0.00655,0.00655,0.008575000000000001,2,0.0088,0.0043
TW,Taiwan,2019,o3,0.06949999999999999,0.06949999999999999,0.08524999999999999,2,0.087,0.052
TW,Taiwan,2019,pm10,46.5,46.5,55.05,2,56.0,37.0
TW,Taiwan,2019,pm25,23.5,23.5,23.95,2,24.0,23.0
TW,Taiwan,2019,so2,0.0027,0.0027,0.00396,2,0.0041,0.0013
TW,Yilan,2019,co,0.27,0.27,0.279,2,0.28,0.26
TW,Yilan,2019,no2,0.00575,0.00575,0.006065,2,0.0061,0.0054
TW,Yilan,2019,o3,0.0305,0.0305,0.038149999999999996,2,0.039,0.022
TW,Yilan,2019,pm10,28.5,28.5,29.85,2,30.0,27.0
TW,Yilan,2019,pm25,14.0,14.0,15.8,2,16.0,12.0
TW,Yilan,2019,so2,0.0017000000000000001,0.0017000000000000001,0.00215,2,0.0022,0.0012
TW,Yun-Chia-Nan,2019,co,0.42874999999999996,0.375,0.563,8,0.57,0.34
TW,Yun-Chia-Nan,2019,no2,0.0093375,0.01,0.011649999999999999,8,0.012,0.0071
TW,Yun-Chia-Nan,2019,o3,0.056125,0.052000000000000005,0.07659999999999999,8,0.085,0.045
TW,Yun-Chia-Nan,2019,pm10,75.75,56.5,121.3,8,122.0,46.0
TW,Yun-Chia-Nan,2019,pm25,39.25,27.0,70.89999999999999,8,73.0,14.0
TW,Yun-Chia-Nan,2019,so2,0.0025875,0.00255,0.00326,8,0.0034,0.002
TW,嘉義市,2019,co,0.58,0.58,0.58,1,0.58,0.58
TW,嘉義市,2019,no2,0.016,0.016,0.016,1,0.016,0.016
TW,嘉義市,2019,o3,0.04,0.04,0.04,1,0.04,0.04
TW,嘉義市,2019,pm10,51.0,51.0,51.0,1,51.0,51.0
TW,嘉義市,2019,pm25,36.0,36.0,36.0,1,36.0,36.0
TW,嘉義市,2019,so2,0.0062,0.0062,0.0062,1,0.0062,0.0062
TW,屏東縣,2019,co,0.44,0.44,0.44,1,0.44,0.44
TW,屏東縣,2019,no2,0.011,0.011,0.011,1,0.011,0.011
TW,屏東縣,2019,o3,0.046,0.046,0.046,1,0.046,0.046
TW,屏東縣,2019,pm10,32.0,32.0,32.0,1,32.0,32.0
TW,屏東縣,2019,pm25,12.0,12.0,12.0,1,12.0,12.0
TW,屏東縣,2019,so2,0.0019,0.0019,0.0019,1,0.0019,0.0019
TW,彰化縣,2019,co,0.37,0.37,0.37,1,0.37,0.37
TW,彰化縣,2019,no2,0.011,0.011,0.011,1,0.011,0.011
TW,彰化縣,2019,o3,0.051,0.051,0.051,1,0.051,0.051
TW,彰化縣,2019,pm10,28.0,28.0,28.0,1,28.0,28.0
TW,彰化縣,2019,pm25,20.0,20.0,20.0,1,20.0,20.0
TW,彰化縣,2019,so2,0.0019,0.0019,0.0019,1,0.0019,0.0019
TW,新北市,2019,co,0.43,0.35,0.764,3,0.81,0.13
TW,新北市,2019,no2,0.01503333333333333,0.013,0.029199999999999997,3,0.031,0.0011
TW,新北市,2019,o3,0.0495,0.0495,0.05535,2,0.056,0.043
TW,新北市,2019,pm10,23.333333333333332,23.0,26.6,3,27.0,20.0
TW,新北市,2019,pm25,10.333333333333334,10.0,11.8,3,12.0,9.0
TW,新北市,2019,so2,0.0014999999999999998,0.0016,0.00241,3,0.0025,0.0004
TW,臺中市,2019,co,0.7133333333333334,0.8,0.827,3,0.83,0.51
TW,臺中市,2019,no2,0.022333333333333334,0.024,0.0258,3,0.026,0.017
TW,臺中市,2019,o3,0.031,0.034,0.0412,3,0.042,0.017
TW,臺中市,2019,pm10,62.666666666666664,66.0,73.2,3,74.0,48.0
TW,臺中市,2019,pm25,37.0,33.0,60.0,3,63.0,15.0
TW,臺中市,2019,so2,0.0019333333333333331,0.0018,0.0026999999999999997,3,0.0028,0.0012
TW,臺北市,2019,co,0.3075,0.275,0.5215,4,0.55,0.13
TW,臺北市,2019,no2,0.010925,0.00955,0.022499999999999996,4,0.024,0.0006
TW,臺北市,2019,o3,0.047,0.048,0.057949999999999995,4,0.059,0.033
TW,臺北市,2019,pm10,17.75,18.0,21.0,4,21.0,14.0
TW,臺北市,2019,pm25,11.0,11.0,16.949999999999996,4,18.0,4.0
TW,臺北市,2019,so2,0.000775,0.0009,0.0016549999999999998,4,0.0017,-0.0004
TW,臺南市,2019,co,0.46,0.46,0.46,1,0.46,0.46
TW,臺南市,2019,no2,0.012,0.012,0.012,1,0.012,0.012
TW,臺南市,2019,o3,0.054,0.054,0.054,1,0.054,0.054
TW,臺南市,2019,pm10,48.0,48.0,48.0,1,48.0,48.0
TW,臺南市,2019,pm25,36.0,36.0,36.0,1,36.0,36.0
TW,臺南市,2019,so2,0.0025,0.0025,0.0025,1,0.0025,0.0025
TW,臺東縣,2019,no2,0.0039,0.0039,0.0039,1,0.0039,0.0039
TW,臺東縣,2019,o3,0.027,0.027,0.027,1,0.027,0.027
TW,臺東縣,2019,pm10,18.0,18.0,18.0,1,18.0,18.0
TW,臺東縣,2019,pm25,9.0,9.0,9.0,1,9.0,9.0
TW,臺東縣,2019,so2,0.0011,0.0011,0.0011,1,0.0011,0.0011
TW,苗栗縣,2019,co,0.7,0.7,0.7,1,0.7,0.7
TW,苗栗縣,2019,no2,0.02,0.02,0.02,1,0.02,0.02
TW,苗栗縣,2019,o3,0.022,0.022,0.022,1,0.022,0.022
TW,苗栗縣,2019,pm10,70.0,70.0,70.0,1,70.0,70.0
TW,苗栗縣,2019,pm25,55.0,55.0,55.0,1,55.0,55.0
TW,苗栗縣,2019,so2,0.0023,0.0023,0.0023,1,0.0023,0.0023
TW,連江縣,2019,co,0.18,0.18,0.18,1,0.18,0.18
TW,連江縣,2019,no2,0.0053,0.0053,0.0053,1,0.0053,0.0053
TW,連江縣,2019,o3,0.065,0.065,0.065,1,0.065,0.065
TW,連江縣,2019,pm10,51.0,51.0,51.0,1,51.0,51.0
TW,連江縣,2019,pm25,23.0,23.0,23.0,1,23.0,23.0
TW,連江縣,2019,so2,0.0023,0.0023,0.0023,1,0.0023,0.0023
TW,雲林縣,2019,co,0.51,0.51,0.51,1,0.51,0.51
TW,雲林縣,2019,no2,0.02,0.02,0.02,1,0.02,0.02
TW,雲林縣,2019,o3,0.039,0.039,0.039,1,0.039,0.039
TW,雲林縣,2019,pm10,60.0,60.0,60.0,1,60.0,60.0
TW,雲林縣,2019,pm25,52.0,52.0,52.0,1,52.0,52.0
TW,雲林縣,2019,so2,0.0053,0.0053,0.0053,1,0.0053,0.0053
TW,高雄市,2019,co,0.56,0.56,0.596,2,0.6,0.52
TW,高雄市,2019,no2,0.014,0.014,0.014,2,0.014,0.014
TW,高雄市,2019,o3,0.043,0.043,0.043899999999999995,2,0.044,0.042
TW,高雄市,2019,pm10,49.0,49.0,58.0,2,59.0,39.0
TW,高雄市,2019,pm25,30.5,30.5,32.75,2,33.0,28.0
TW,高雄市,2019,so2,0.0030499999999999998,0.0030499999999999998,0.003545,2,0.0036,0.0025
UG,Kampala,2019,pm25,24.0,24.0,24.0,1,24.0,24.0
US,007,2018,pm25,53.666666666666664,10.0,136.89999999999998,3,151.0,0.0
US,037,2018,pm25,62.0,62.0,62.0,1,62.0,62.0
US,037,2019,pm25,7.0,7.0,7.0,1,7.0,7.0
US,039,2018,pm25,58.0,58.0,58.0,1,58.0,58.0
US,047,2018,pm25,7.0,7.0,7.0,1,7.0,7.0
US,051,2018,pm25,17.666666666666668,26.0,28.7,3,29.0,-2.0
US,ABBEVILLE,2017,o3,0.041,0.041,0.041,1,0.041,0.041
US,ADA,2019,bc,2.13,2.13,2.13,1,2.13,2.13
US,ADA,2019,co,0.45,0.45,0.45,1,0.45,0.45
US,ADA,2019,no2,0.015,0.015,0.015,1,0.015,0.015
US,ADA,2019,pm10,26.0,26.0,26.0,1,26.0,26.0
US,ADA,2019,pm25,10.2,10.2,10.2,1,10.2,10.2
US,ADAIR,2019,co,0.18,0.18,0.18,1,0.18,0.18
US,ADAIR,2019,o3,0.017,0.017,0.017,1,0.017,0.017
US,ADAIR,2019,pm10,28.0,28.0,28.0,1,28.0,28.0
US,ADAIR,2019,pm25,13.0,13.0,13.0,1,13.0,13.0
US,ADAIR,2019,so2,0.0,0.0,0.0,1,0.0,0.0
US,ADAMS,2019,o3,0.029,0.029,0.029,1,0.029,0.029
US,ADAMS,2019,pm25,8.2,8.2,12.61,2,13.1,3.3
US,ADAMS,2019,so2,0.0,0.0,0.0,1,0.0,0.0
US,ALEXANDER,2017,pm10,13.0,13.0,13.0,1,13.0,13.0
US,ALEXANDER,2019,o3,0.028,0.028,0.028,1,0.028,0.028
US,ALLEGANY,2019,so2,0.0005,0.0005,0.00095,2,0.001,0.0
US,AMADOR,2019,o3,0.002,0.002,0.002,1,0.002,0.002
US,ANCHORAGE,2019,pm10,6.0,6.0,6.0,1,6.0,6.0
US,ANCHORAGE,2019,pm25,1.0,1.0,1.0,1,1.0,1.0
US,ANDERSON,2019,o3,0.035,0.035,0.035,1,0.035,0.035
US,ANDREW,2019,o3,0.031,0.031,0.031,1,0.031,0.031
US,ANNE ARUNDEL,2018,o3,0.021,0.021,0.021,1,0.021,0.021
US,ARAPAHOE,2019,o3,0.039,0.039,0.039,1,0.039,0.039
US,ARCHULETA,2019,no2,0.002,0.002,0.002,1,0.002,0.002
US,ARCHULETA,2019,o3,0.019,0.019,0.019,1,0.019,0.019
US,ARCHULETA,2019,so2,0.002,0.002,0.002,1,0.002,0.002
US,AROOSTOOK,2017,pm25,5.7,5.7,5.7,1,5.7,5.7
US,AROOSTOOK,2019,co,0.14,0.14,0.14,1,0.14,0.14
US,AROOSTOOK,2019,no2,0.003,0.003,0.003,1,0.003,0.003
US,AROOSTOOK,2019,o3,0.019999999999999997,0.019999999999999997,0.0218,2,0.022,0.018
US,AROOSTOOK,2019,pm10,26.0,26.0,26.0,1,26.0,26.0
US,AROOSTOOK,2019,pm25,3.966666666666667,4.0,5.8,3,6.0,1.9
US,AROOSTOOK,2019,so2,0.0,0.0,0.0,1,0.0,0.0
US,ASHLAND,2019,o3,0.025,0.025,0.025,1,0.025,0.025
US,ASHLAND,2019,pm25,0.9,0.9,0.9,1,0.9,0.9
US,ASOTIN,2019,pm25,9.0,9.0,9.0,1,9.0,9.0
US,AVERY,2019,o3,0.0315,0.0315,0.03915,2,0.04,0.023
US,Aberdeen,2019,pm25,2.75,2.75,3.065,2,3.1,2.4
US,Adrian,2019,o3,0.04,0.04,0.04,1,0.04,0.04
US,Adrian,2019,pm25,2.2,2.2,2.2,1,2.2,2.2
US,Akron,2018,co,0.05,0.05,0.095,2,0.1,0.0
US,Akron,2018,o3,0.028,0.028,0.028,1,0.028,0.028
US,Akron,2019,o3,0.033,0.033,0.034800000000000005,2,0.035,0.031
US,Akron,2019,pm25,7.8,7.8,7.8,1,7.8,7.8
US,Akron,2019,so2,0.0,0.0,0.0,2,0.0,0.0
US,Albany-Lebanon,2019,pm25,4.65,4.65,4.965,2,5.0,4.3
US,Albany-Schenectady-Troy,2019,o3,0.03333333333333333,0.037,0.040600000000000004,3,0.041,0.022
US,Albany-Schenectady-Troy,2019,pm25,9.9,9.9,9.9,1,9.9,9.9
US,Albuquerque,2019,co,0.05,0.05,0.05,1,0.05,0.05
US,Albuquerque,2019,no2,0.002,0.002,0.002,1,0.002,0.002
US,Albuquerque,2019,o3,0.0424,0.045,0.0546,5,0.055,0.023
US,Albuquerque,2019,pm10,48.5,48.5,70.55,2,73.0,24.0
US,Albuquerque,2019,pm25,3.966666666666667,4.5,6.4799999999999995,3,6.7,0.7
US,Albuquerque,2019,so2,0.001,0.001,0.001,1,0.001,0.001
US,Allentown-Bethlehem-Easton,2018,o3,0.003,0.003,0.003,1,0.003,0.003
US,Allentown-Bethlehem-Easton,2019,o3,0.024,0.024,0.0258,2,0.026,0.022
US,Allentown-Bethlehem-Easton,2019,pm25,6.0,6.0,6.989999999999999,2,7.1,4.9
US,Altoona,2019,o3,0.03,0.03,0.03,1,0.03,0.03
US,Altoona,2019,pm25,6.0,6.0,6.0,1,6.0,6.0
US,Amarillo,2018,pm25,2.0,2.0,2.0,1,2.0,2.0
US,Amarillo,2019,o3,0.039,0.039,0.039,1,0.039,0.039
US,Americus,2019,o3,0.048,0.048,0.048,1,0.048,0.048
US,Ames,2016,o3,0.019,0.019,0.019,1,0.019,0.019
US,Anchorage,2019,co,0.3,0.3,0.3,1,0.3,0.3
US,Anchorage,2019,pm10,23.0,23.0,23.0,1,23.0,23.0
US,Anchorage,2019,pm25,4.5,4.5,4.95,2,5.0,4.0
US,Anderson,2019,o3,0.037,0.037,0.0433,2,0.044,0.03
US,Anderson,2019,pm25,7.3,7.3,7.3,1,7.3,7.3
US,Ann Arbor,2019,o3,0.038,0.038,0.038,2,0.038,0.038
US,Ann Arbor,2019,pm25,2.2,2.2,2.2,1,2.2,2.2
US,Appleton,2019,o3,0.032,0.032,0.032,1,0.032,0.032
US,Appleton,2019,pm25,1.0,1.0,1.0,1,1.0,1.0
US,Ardmore,2018,o3,0.019,0.019,0.019,1,0.019,0.019
US,Ardmore,2019,o3,0.018,0.018,0.018,1,0.018,0.018
US,Ardmore,2019,pm10,26.0,26.0,26.0,1,26.0,26.0
US,Ardmore,2019,pm25,13.1,13.1,13.1,1,13.1,13.1
US,Arkadelphia,2019,o3,0.015,0.015,0.015,1,0.015,0.015
US,Asheville,2019,o3,0.034999999999999996,0.036,0.0387,3,0.039,0.03
US,Asheville,2019,pm25,11.0,11.0,11.0,1,11.0,11.0
US,Asheville,2019,so2,0.0,0.0,0.0,1,0.0,0.0
US,Ashtabula,2019,o3,0.036,0.036,0.036,1,0.036,0.036
US,Ashtabula,2019,so2,0.001,0.001,0.001,1,0.001,0.001
US,Athens,2016,co,2.8,2.8,2.8,1,2.8,2.8
US,Athens,2016,no2,0.001,0.001,0.001,1,0.001,0.001
US,Athens,2016,o3,0.039,0.039,0.039,1,0.039,0.039
US,Athens,2017,so2,0.0,0.0,0.0,1,0.0,0.0
US,Athens,2019,pm25,27.0,27.0,27.0,1,27.0,27.0
US,Athens-Clarke County,2019,o3,0.023,0.023,0.023,1,0.023,0.023
US,Athens-Clarke County,2019,pm10,16.0,16.0,16.0,1,16.0,16.0
US,Athens-Clarke County,2019,pm25,9.1,9.1,9.1,1,9.1,9.1
US,Atlanta,2014,pm25,5.0,5.0,5.0,1,5.0,5.0
US,Atlanta-Sandy Springs-Marietta,2016,o3,0.032,0.032,0.032,1,0.032,0.032
US,Atlanta-Sandy Springs-Marietta,2017,o3,0.0,0.0,0.0,1,0.0,0.0
US,Atlanta-Sandy Springs-Marietta,2017,pm25,5.800000000000001,5.800000000000001,9.04,2,9.4,2.2
US,Atlanta-Sandy Springs-Marietta,2019,co,0.48000000000000004,0.48000000000000004,0.768,2,0.8,0.16
US,Atlanta-Sandy Springs-Marietta,2019,no2,0.009666666666666667,0.004,0.0193,3,0.021,0.004
US,Atlanta-Sandy Springs-Marietta,2019,o3,0.025777777777777778,0.027,0.03,9,0.032,0.013
US,Atlanta-Sandy Springs-Marietta,2019,pm10,27.5,27.5,38.75,2,40.0,15.0
US,Atlanta-Sandy Springs-Marietta,2019,pm25,12.26,11.9,15.639999999999999,5,15.7,8.5
US,Atlanta-Sandy Springs-Marietta,2019,so2,0.0005,0.0005,0.00095,2,0.001,0.0
US,Atlantic City,2019,o3,0.034,0.034,0.034,1,0.034,0.034
US,Atlantic City,2019,pm25,-1.3,-1.3,-1.3,1,-1.3,-1.3
US,Atlantic City,2019,so2,0.0,0.0,0.0,1,0.0,0.0
US,Augusta-Richmond County,2019,o3,0.03175,0.032,0.033850000000000005,4,0.034,0.029
US,Augusta-Richmond County,2019,pm10,17.0,17.0,17.0,1,17.0,17.0
US,Augusta-Richmond County,2019,pm25,10.733333333333334,9.8,12.68,3,13.0,9.4
US,Augusta-Richmond County,2019,so2,0.0,0.0,0.0,1,0.0,0.0
US,Augusta-Waterville,2019,no2,0.004,0.004,0.004,1,0.004,0.004
US,Augusta-Waterville,2019,o3,0.019,0.019,0.019,1,0.019,0.019
US,Augusta-Waterville,2019,so2,0.0,0.0,0.0,1,0.0,0.0
US,Austin-Round Rock,2016,pm25,18.5,18.5,18.5,1,18.5,18.5
US,Austin-Round Rock,2017,pm25,2.6,2.6,2.6,1,2.6,2.6
US,Austin-Round Rock,2019,o3,0.0135,0.0135,0.014849999999999999,2,0.015,0.012
US,Austin-Round Rock,2019,pm25,10.8,10.8,10.8,1,10.8,10.8
US,BAKER,2019,pm25,3.7,3.7,3.7,1,3.7,3.7
US,BALTIMORE,2018,o3,0.004,0.004,0.004,1,0.004,0.004
US,BALTIMORE,2019,no2,0.012,0.012,0.012,1,0.012,0.012
US,BANNOCK,2019,pm10,5.0,5.0,5.0,1,5.0,5.0
US,BANNOCK,2019,pm25,-0.8,-0.8,-0.8,1,-0.8,-0.8
US,BARTHOLOMEW,2016,pm25,4.1,4.1,4.1,1,4.1,4.1
US,BAYAMON,2019,o3,-0.001,-0.001,-0.001,1,-0.001,-0.001
US,BAYAMON,2019,pm25,0.2,0.2,0.2,1,0.2,0.2
US,BEAUFORT,2019,so2,0.0,0.0,0.0,1,0.0,0.0
US,BECKER,2019,o3,0.027,0.027,0.027,1,0.027,0.027
US,BECKER,2019,pm25,7.0,7.0,7.0,1,7.0,7.0
US,BELMONT,2019,co,0.9,0.9,0.9,1,0.9,0.9
US,BELMONT,2019,no2,0.006,0.006,0.006,1,0.006,0.006
US,BELMONT,2019,so2,0.0,0.0,0.0,1,0.0,0.0
US,BELTRAMI,2019,pm25,4.0,4.0,4.0,1,4.0,4.0
US,BENEWAH,2019,pm25,8.75,8.75,8.975,2,9.0,8.5
US,BERKS,2019,o3,0.025,0.025,0.025,1,0.025,0.025
US,BERKSHIRE,2019,o3,0.041,0.041,0.041,1,0.041,0.041
US,BERKSHIRE,2019,pm25,7.0,7.0,7.9,2,8.0,6.0
US,BERNALILLO,2019,pm10,21.0,21.0,25.5,2,26.0,16.0
US,BERNALILLO,2019,pm25,5.1,5.1,5.1,1,5.1,5.1
US,BIG HORN,2019,o3,0.017,0.017,0.017,1,0.017,0.017
US,BLAINE,2019,pm25,1.0,1.0,1.0,1,1.0,1.0
US,BOISE,2019,pm25,4.5,4.5,5.85,2,6.0,3.0
US,BOLIVAR,2019,o3,0.027,0.027,0.027,1,0.027,0.027
US,BOLIVAR,2019,pm25,10.9,10.9,10.9,1,10.9,10.9
US,BONNER,2019,pm10,25.0,25.0,25.0,1,25.0,25.0
US,BONNER,2019,pm25,3.0,3.0,3.0,1,3.0,3.0
US,BOULDER,2019,o3,0.036,0.036,0.036,1,0.036,0.036
US,BOUNDARY,2018,pm25,6.0,6.0,6.0,1,6.0,6.0
US,BOUNDARY,2019,pm25,0.6000000000000001,0.6000000000000001,5.1899999999999995,2,5.7,-4.5
US,BRADFORD,2019,o3,0.033,0.033,0.033,1,0.033,0.033
US,BRADFORD,2019,pm25,6.4,6.4,6.4,1,6.4,6.4
US,BREWSTER,2016,pm25,1.4,1.4,1.4,1,1.4,1.4
US,BREWSTER,2019,o3,0.047,0.047,0.047,1,0.047,0.047
US,BRISTOL,2019,o3,0.035,0.035,0.035,1,0.035,0.035
US,BROOKINGS,2019,o3,0.041,0.041,0.041,1,0.041,0.041
US,BROOKINGS,2019,pm10,2.0,2.0,2.0,1,2.0,2.0
US,BROOKINGS,2019,pm25,3.3,3.3,3.3,1,3.3,3.3
US,BROWN,2019,o3,0.032,0.032,0.032,1,0.032,0.032
US,BRUNSWICK,2019,so2,0.0,0.0,0.0,1,0.0,0.0
US,BRYAN,2018,o3,0.022,0.022,0.022,1,0.022,0.022
US,BUTLER,2018,pm25,6.95,6.95,8.165000000000001,2,8.3,5.6
US,BUTLER,2019,so2,0.0006666666666666666,0.001,0.001,3,0.001,0.0
US,BUTTE,2019,co,0.13,0.13,0.13,1,0.13,0.13
US,BUTTE,2019,no2,0.003,0.003,0.003,1,0.003,0.003
US,BUTTE,2019,o3,0.0305,0.0305,0.03905,2,0.04,0.021
US,BUTTE,2019,pm10,6.0,6.0,6.0,1,6.0,6.0
US,BUTTE,2019,pm25,1.0,1.0,2.8,2,3.0,-1.0
US,Bakersfield,2019,co,0.2,0.2,0.2,1,0.2,0.2
US,Bakersfield,2019,no2,0.01375,0.013000000000000001,0.023649999999999997,4,0.025,0.004
US,Bakersfield,2019,o3,0.023142857142857142,0.024,0.036,7,0.036,0.005
US,Bakersfield,2019,pm10,5.0,5.0,12.2,2,13.0,-3.0
US,Bakersfield,2019,pm25,7.5,7.5,7.95,2,8.0,7.0
